M	D	A	C_x	C_y	C_xa	C_ya	m_z	C_x_дн
4.18	-6	-6.4	0.110640048	-0.797942001	0.225890885	-0.775013468	0.77072375	0.06694768
4.18	-6	-5.2	0.10912846	-0.637740053	0.191487034	-0.620530315	0.690308947	0.066245034
4.18	-6	-4	0.107974678	-0.483771556	0.161832321	-0.471527244	0.61833067	0.065354786
4.18	-6	-2.8	0.107672578	-0.345619724	0.14425919	-0.336934318	0.562159152	0.063879791
4.18	-6	-1.6	0.108112551	-0.210337287	0.130643129	-0.2049703	0.509935185	0.062980028
4.18	-6	-0.4	0.110036672	-0.08079364	0.124941208	-0.078264098	0.465606318	0.063230731
4.18	-6	0.8	0.111805485	0.05051	0.125199065	0.05024862	0.418198654	0.064514268
4.18	-6	2	0.113496645	0.182693638	0.128436812	0.179664595	0.369251592	0.066314223
4.18	-6	3.2	0.11688004	0.325420223	0.143370093	0.319065344	0.308636521	0.066592773
4.18	-6	4.4	0.120502985	0.473425672	0.162419348	0.463327183	0.24281124	0.066703639
4.18	-6	5.6	0.124605031	0.631988846	0.189700553	0.617311202	0.166565537	0.066479135
4.18	-6	6.8	0.129446172	0.806986236	0.22725749	0.786268484	0.073868842	0.066791709
4.18	-6	8	0.134656861	0.990200734	0.269952295	0.962712398	-0.027053348	0.067372822
4.18	-6	9.2	0.140882031	1.194752781	0.329705524	1.157292549	-0.149185771	0.068440873
4.18	-6	10.4	0.147396608	1.403746849	0.395204413	1.354926352	-0.274645758	0.069337735
4.18	-6	11.6	0.154489998	1.621624958	0.472194619	1.558667457	-0.406760871	0.069892217
4.18	-6	12.8	0.162210768	1.844872802	0.56061004	1.764358222	-0.540026233	0.070151062
4.18	-6	14	0.170245229	2.070805512	0.654738068	1.971023815	-0.673866718	0.070262087
4.18	-6	15.2	0.179143113	2.303545218	0.766149556	2.178378738	-0.809342287	0.070043373
4.18	-6	16.4	0.188291333	2.537964575	0.883232827	2.385062195	-0.94490973	0.069802446
4.18	-6	17.6	0.197940224	2.775743236	1.011659663	2.59040272	-1.080660919	0.069517096
4.18	-6	18.8	0.208072447	3.016905379	1.151527291	2.793749006	-1.218581187	0.069193323
4.18	-6	20	0.218446337	3.259759263	1.297115316	2.996098171	-1.357585996	0.06885034
4.18	-5.2	-10	0.119563045	-1.332803887	0.377336986	-1.284511566	1.034903212	0.067555645
4.18	-5.2	-8.8	0.115991007	-1.142476572	0.317812247	-1.104450387	0.911271034	0.067452819
4.18	-5.2	-7.6	0.112867248	-0.958101112	0.263673755	-0.929262021	0.796420298	0.067275121
4.18	-5.2	-6.4	0.110640048	-0.785629364	0.220307757	-0.763819281	0.699132445	0.06694768
4.18	-5.2	-5.2	0.10912846	-0.625656702	0.186438354	-0.609388622	0.618717642	0.066245034
4.18	-5.2	-4	0.107974678	-0.471933583	0.15731725	-0.460464003	0.546739365	0.065354786
4.18	-5.2	-2.8	0.107672578	-0.33407379	0.140266818	-0.326025914	0.490567848	0.063879791
4.18	-5.2	-1.6	0.108112551	-0.199098308	0.127167093	-0.194241367	0.43834388	0.062980028
4.18	-5.2	-0.4	0.110036672	-0.069891444	0.121968785	-0.067763905	0.394015013	0.063230731
4.18	-5.2	0.8	0.111805485	0.061047059	0.122712301	0.060473098	0.346607349	0.064514268
4.18	-5.2	2	0.113496645	0.192851383	0.126426731	0.189589871	0.297660287	0.066314223
4.18	-5.2	3.2	0.11688004	0.335158616	0.141802359	0.32862531	0.237045216	0.066592773
4.18	-5.2	4.4	0.120502985	0.482732283	0.161280227	0.472501538	0.171219935	0.066703639
4.18	-5.2	5.6	0.124605031	0.64083882	0.188962575	0.626059346	0.094974232	0.066479135
4.18	-5.2	6.8	0.129446172	0.815525812	0.226894932	0.794722807	0.002277538	0.066791709
4.18	-5.2	8	0.134656861	0.998503031	0.269952295	0.970939094	-0.098644653	0.067372822
4.18	-5.2	9.2	0.140882031	1.203292357	0.330068082	1.165746873	-0.220777076	0.068440873
4.18	-5.2	10.4	0.147396608	1.412596823	0.395942391	1.363674497	-0.346237063	0.069337735
4.18	-5.2	11.6	0.154489998	1.630931569	0.47333374	1.567841812	-0.478352176	0.069892217
4.18	-5.2	12.8	0.162210768	1.854611194	0.562177774	1.773918187	-0.611617537	0.070151062
4.18	-5.2	14	0.170245229	2.080963257	0.656748149	1.980949091	-0.745458023	0.070262087
4.18	-5.2	15.2	0.179143113	2.314082276	0.76863632	2.188603216	-0.880933592	0.070043373
4.18	-5.2	16.4	0.188291333	2.548866771	0.88620525	2.395562388	-1.016501034	0.069802446
4.18	-5.2	17.6	0.197940224	2.786982215	1.015135698	2.601131653	-1.152252223	0.069517096
4.18	-5.2	18.8	0.208072447	3.028451312	1.155519663	2.80465741	-1.290172492	0.069193323
4.18	-5.2	20	0.218446337	3.271597236	1.301630386	3.007161413	-1.429177301	0.06885034
4.18	-4.4	-10	0.119563045	-1.316058222	0.369960831	-1.269237628	0.973030099	0.067555645
4.18	-4.4	-8.8	0.115991007	-1.126069922	0.311162022	-1.089288043	0.849397921	0.067452819
4.18	-4.4	-7.6	0.112867248	-0.942054737	0.257744344	-0.91424595	0.734547184	0.067275121
4.18	-4.4	-6.4	0.110640048	-0.769985784	0.215088924	-0.749018838	0.637259331	0.06694768
4.18	-4.4	-5.2	0.10912846	-0.610456673	0.181912449	-0.594870864	0.556844529	0.066245034
4.18	-4.4	-4	0.107974678	-0.457197482	0.153475446	-0.44626246	0.484866252	0.065354786
4.18	-4.4	-2.8	0.107672578	-0.319859703	0.137071971	-0.312236419	0.428694734	0.063879791
4.18	-4.4	-1.6	0.108112551	-0.185424452	0.124603468	-0.180893867	0.376470767	0.062980028
4.18	-4.4	-0.4	0.110036672	-0.056794259	0.12000491	-0.054918293	0.3321419	0.063230731
4.18	-4.4	0.8	0.111805485	0.073660484	0.121314917	0.072888442	0.284734236	0.064514268
4.18	-4.4	2	0.113496645	0.205027501	0.125579207	0.201610757	0.235787174	0.066314223
4.18	-4.4	3.2	0.11688004	0.347229896	0.141479427	0.340554868	0.175172103	0.066592773
4.18	-4.4	4.4	0.120502985	0.494809778	0.161484014	0.484441246	0.109346821	0.066703639
4.18	-4.4	5.6	0.124605031	0.653144633	0.189697337	0.638212159	0.033101119	0.066479135
4.18	-4.4	6.8	0.129446172	0.828196501	0.228183011	0.807205186	-0.059595576	0.066791709
4.18	-4.4	8	0.134656861	1.011606874	0.27180486	0.98380927	-0.160517766	0.067372822
4.18	-4.4	9.2	0.140882031	1.216904524	0.33252757	1.179047294	-0.28265019	0.068440873
4.18	-4.4	10.4	0.147396608	1.42672012	0.399023488	1.377396133	-0.408110176	0.069337735
4.18	-4.4	11.6	0.154489998	1.645571609	0.477065823	1.581966602	-0.540225289	0.069892217
4.18	-4.4	12.8	0.162210768	1.869729052	0.56658494	1.788381902	-0.673490651	0.070151062
4.18	-4.4	14	0.170245229	2.096539472	0.661842448	1.995719617	-0.807331136	0.070262087
4.18	-4.4	15.2	0.179143113	2.330055452	0.774443183	2.203579581	-0.942806705	0.070043373
4.18	-4.4	16.4	0.188291333	2.565215572	0.892729435	2.410709828	-1.078374148	0.069802446
4.18	-4.4	17.6	0.197940224	2.803663971	1.022386719	2.61638064	-1.214125337	0.069517096
4.18	-4.4	18.8	0.208072447	3.045421895	1.163499401	2.819937105	-1.352045606	0.069193323
4.18	-4.4	20	0.218446337	3.288834581	1.310339781	3.022436398	-1.491050414	0.06885034
4.18	-3.6	-10	0.119563045	-1.298004446	0.362519806	-1.252560822	0.914396382	0.067555645
4.18	-3.6	-8.8	0.115991007	-1.108418988	0.304512189	-1.072785955	0.790764204	0.067452819
4.18	-3.6	-7.6	0.112867248	-0.924829484	0.251878215	-0.897956111	0.675913467	0.067275121
4.18	-3.6	-6.4	0.110640048	-0.75323189	0.209991524	-0.73301631	0.578625614	0.06694768
4.18	-3.6	-5.2	0.10912846	-0.59421775	0.177560801	-0.579227752	0.498210812	0.066245034
4.18	-3.6	-4	0.107974678	-0.441495337	0.149858064	-0.431014815	0.426232536	0.065354786
4.18	-3.6	-2.8	0.107672578	-0.30475623	0.134142966	-0.29748656	0.370061018	0.063879791
4.18	-3.6	-1.6	0.108112551	-0.170938971	0.122343981	-0.166673511	0.31783705	0.062980028
4.18	-3.6	-0.4	0.110036672	-0.04296541	0.118377218	-0.041290874	0.273508183	0.063230731
4.18	-3.6	0.8	0.111805485	0.086966031	0.120280659	0.086034074	0.226100519	0.064514268
4.18	-3.6	2	0.113496645	0.217876411	0.125119201	0.214330179	0.177153457	0.066314223
4.18	-3.6	3.2	0.11688004	0.360078806	0.141571428	0.353274291	0.116538386	0.066592773
4.18	-3.6	4.4	0.120502985	0.5078109	0.162135438	0.497302739	0.050713105	0.066703639
4.18	-3.6	5.6	0.124605031	0.666602393	0.190923013	0.651499862	-0.025532598	0.066479135
4.18	-3.6	6.8	0.129446172	0.842244227	0.230021301	0.821030251	-0.118229293	0.066791709
4.18	-3.6	8	0.134656861	1.026311232	0.274274947	0.998227272	-0.219151483	0.067372822
4.18	-3.6	9.2	0.140882031	1.232207554	0.335686034	1.193963081	-0.341283907	0.068440873
4.18	-3.6	10.4	0.147396608	1.442601191	0.402885625	1.3927756	-0.466743893	0.069337735
4.18	-3.6	11.6	0.154489998	1.661989458	0.481662225	1.597741536	-0.598859006	0.069892217
4.18	-3.6	12.8	0.162210768	1.886640066	0.571938583	1.8044802	-0.732124367	0.070151062
4.18	-3.6	14	0.170245229	2.113921845	0.66796482	2.012105227	-0.865964852	0.070262087
4.18	-3.6	15.2	0.179143113	2.347840667	0.781356747	2.220139908	-1.001440422	0.070043373
4.18	-3.6	16.4	0.188291333	2.583379907	0.90043754	2.42740635	-1.137007865	0.069802446
4.18	-3.6	17.6	0.197940224	2.822159985	1.030896068	2.633136311	-1.272759054	0.069517096
4.18	-3.6	18.8	0.208072447	3.064200693	1.17280826	2.836673898	-1.410679322	0.069193323
4.18	-3.6	20	0.218446337	3.307871717	1.320447284	3.039115298	-1.549684131	0.06885034
4.18	-2.8	-10	0.119563045	-1.27995067	0.355078782	-1.235884016	0.855762665	0.067555645
4.18	-2.8	-8.8	0.115991007	-1.090768054	0.297862356	-1.056283867	0.732130487	0.067452819
4.18	-2.8	-7.6	0.112867248	-0.907604231	0.246012086	-0.881666271	0.617279751	0.067275121
4.18	-2.8	-6.4	0.110640048	-0.736477996	0.204894123	-0.717013782	0.519991898	0.06694768
4.18	-2.8	-5.2	0.10912846	-0.577978827	0.173209154	-0.56358464	0.439577096	0.066245034
4.18	-2.8	-4	0.107974678	-0.425793193	0.146240682	-0.415767171	0.36759882	0.065354786
4.18	-2.8	-2.8	0.107672578	-0.289652757	0.131213962	-0.282736701	0.311427301	0.063879791
4.18	-2.8	-1.6	0.108112551	-0.15645349	0.120084493	-0.152453154	0.259203333	0.062980028
4.18	-2.8	-0.4	0.110036672	-0.029136561	0.116749526	-0.027663456	0.214874466	0.063230731
4.18	-2.8	0.8	0.111805485	0.100271578	0.119246401	0.099179707	0.167466802	0.064514268
4.18	-2.8	2	0.113496645	0.230725321	0.124659195	0.227049602	0.11851974	0.066314223
4.18	-2.8	3.2	0.11688004	0.372927716	0.14166343	0.365993714	0.057904669	0.066592773
4.18	-2.8	4.4	0.120502985	0.520812022	0.162786862	0.510164232	-0.007920612	0.066703639
4.18	-2.8	5.6	0.124605031	0.680060152	0.192148688	0.664787565	-0.084166315	0.066479135
4.18	-2.8	6.8	0.129446172	0.856291953	0.231859592	0.834855315	-0.176863009	0.066791709
4.18	-2.8	8	0.134656861	1.04101559	0.276745033	1.012645275	-0.2777852	0.067372822
4.18	-2.8	9.2	0.140882031	1.247510584	0.338844497	1.208878869	-0.399917623	0.068440873
4.18	-2.8	10.4	0.147396608	1.458482261	0.406747762	1.408155066	-0.52537761	0.069337735
4.18	-2.8	11.6	0.154489998	1.678407306	0.486258627	1.613516471	-0.657492723	0.069892217
4.18	-2.8	12.8	0.162210768	1.90355108	0.577292226	1.820578498	-0.790758084	0.070151062
4.18	-2.8	14	0.170245229	2.131304217	0.674087192	2.028490836	-0.924598568	0.070262087
4.18	-2.8	15.2	0.179143113	2.365625881	0.78827031	2.236700236	-1.060074138	0.070043373
4.18	-2.8	16.4	0.188291333	2.601544243	0.908145646	2.444102872	-1.195641581	0.069802446
4.18	-2.8	17.6	0.197940224	2.840656	1.039405417	2.649891983	-1.33139277	0.069517096
4.18	-2.8	18.8	0.208072447	3.082979492	1.18211712	2.853410691	-1.469313039	0.069193323
4.18	-2.8	20	0.218446337	3.326908853	1.330554787	3.055794198	-1.608317847	0.06885034
4.18	-2	-10	0.119563045	-1.261896895	0.347637757	-1.21920721	0.797128949	0.067555645
4.18	-2	-8.8	0.115991007	-1.07311712	0.291212523	-1.039781779	0.673496771	0.067452819
4.18	-2	-7.6	0.112867248	-0.890378978	0.240145956	-0.865376432	0.558646034	0.067275121
4.18	-2	-6.4	0.110640048	-0.719724101	0.199796723	-0.701011254	0.461358181	0.06694768
4.18	-2	-5.2	0.10912846	-0.561739905	0.168857507	-0.547941527	0.380943379	0.066245034
4.18	-2	-4	0.107974678	-0.410091048	0.1426233	-0.400519527	0.308965103	0.065354786
4.18	-2	-2.8	0.107672578	-0.274549284	0.128284957	-0.267986842	0.252793585	0.063879791
4.18	-2	-1.6	0.108112551	-0.141968008	0.117825005	-0.138232798	0.200569617	0.062980028
4.18	-2	-0.4	0.110036672	-0.015307712	0.115121835	-0.014036037	0.15624075	0.063230731
4.18	-2	0.8	0.111805485	0.113577125	0.118212142	0.11232534	0.108833086	0.064514268
4.18	-2	2	0.113496645	0.243574231	0.124199189	0.239769025	0.059886024	0.066314223
4.18	-2	3.2	0.11688004	0.385776626	0.141755431	0.378713136	-0.000729047	0.066592773
4.18	-2	4.4	0.120502985	0.533813144	0.163438285	0.523025725	-0.066554329	0.066703639
4.18	-2	5.6	0.124605031	0.693517911	0.193374364	0.678075268	-0.142800031	0.066479135
4.18	-2	6.8	0.129446172	0.870339679	0.233697882	0.84868038	-0.235496726	0.066791709
4.18	-2	8	0.134656861	1.055719948	0.27921512	1.027063277	-0.336418916	0.067372822
4.18	-2	9.2	0.140882031	1.262813614	0.342002961	1.223794656	-0.45855134	0.068440873
4.18	-2	10.4	0.147396608	1.474363332	0.410609899	1.423534533	-0.584011326	0.069337735
4.18	-2	11.6	0.154489998	1.694825155	0.49085503	1.629291405	-0.716126439	0.069892217
4.18	-2	12.8	0.162210768	1.920462094	0.58264587	1.836676796	-0.8493918	0.070151062
4.18	-2	14	0.170245229	2.14868659	0.680209564	2.044876446	-0.983232285	0.070262087
4.18	-2	15.2	0.179143113	2.383411096	0.795183873	2.253260563	-1.118707855	0.070043373
4.18	-2	16.4	0.188291333	2.619708578	0.915853751	2.460799394	-1.254275298	0.069802446
4.18	-2	17.6	0.197940224	2.859152014	1.047914767	2.666647654	-1.390026487	0.069517096
4.18	-2	18.8	0.208072447	3.101758291	1.191425979	2.870147484	-1.527946756	0.069193323
4.18	-2	20	0.218446337	3.345945988	1.34066229	3.072473099	-1.666951564	0.06885034
4.18	-1.2	-10	0.119563045	-1.243843119	0.340196733	-1.202530405	0.738495232	0.067555645
4.18	-1.2	-8.8	0.115991007	-1.055466186	0.28456269	-1.023279691	0.614863054	0.067452819
4.18	-1.2	-7.6	0.112867248	-0.873153725	0.234279827	-0.849086593	0.500012318	0.067275121
4.18	-1.2	-6.4	0.110640048	-0.702970207	0.194699322	-0.685008726	0.402724464	0.06694768
4.18	-1.2	-5.2	0.10912846	-0.545500982	0.16450586	-0.532298415	0.322309663	0.066245034
4.18	-1.2	-4	0.107974678	-0.394388904	0.139005919	-0.385271882	0.250331387	0.065354786
4.18	-1.2	-2.8	0.107672578	-0.259445811	0.125355953	-0.253236983	0.194159868	0.063879791
4.18	-1.2	-1.6	0.108112551	-0.127482527	0.115565517	-0.124012442	0.1419359	0.062980028
4.18	-1.2	-0.4	0.110036672	-0.001478863	0.113494143	-0.000408618	0.097607033	0.063230731
4.18	-1.2	0.8	0.111805485	0.126882672	0.117177884	0.125470973	0.050199369	0.064514268
4.18	-1.2	2	0.113496645	0.256423141	0.123739184	0.252488447	0.001252307	0.066314223
4.18	-1.2	3.2	0.11688004	0.398625536	0.141847433	0.391432559	-0.059362764	0.066592773
4.18	-1.2	4.4	0.120502985	0.546814267	0.164089709	0.535887218	-0.125188045	0.066703639
4.18	-1.2	5.6	0.124605031	0.70697567	0.194600039	0.69136297	-0.201433748	0.066479135
4.18	-1.2	6.8	0.129446172	0.884387405	0.235536173	0.862505444	-0.294130442	0.066791709
4.18	-1.2	8	0.134656861	1.070424306	0.281685207	1.041481279	-0.395052633	0.067372822
4.18	-1.2	9.2	0.140882031	1.278116644	0.345161425	1.238710443	-0.517185056	0.068440873
4.18	-1.2	10.4	0.147396608	1.490244403	0.414472036	1.438913999	-0.642645043	0.069337735
4.18	-1.2	11.6	0.154489998	1.711243004	0.495451432	1.64506634	-0.774760156	0.069892217
4.18	-1.2	12.8	0.162210768	1.937373108	0.587999513	1.852775094	-0.908025517	0.070151062
4.18	-1.2	14	0.170245229	2.166068962	0.686331936	2.061262056	-1.041866001	0.070262087
4.18	-1.2	15.2	0.179143113	2.40119631	0.802097436	2.26982089	-1.177341571	0.070043373
4.18	-1.2	16.4	0.188291333	2.637872914	0.923561856	2.477495916	-1.312909014	0.069802446
4.18	-1.2	17.6	0.197940224	2.877648029	1.056424116	2.683403326	-1.448660204	0.069517096
4.18	-1.2	18.8	0.208072447	3.12053709	1.200734839	2.886884277	-1.586580472	0.069193323
4.18	-1.2	20	0.218446337	3.364983124	1.350769793	3.089151999	-1.72558528	0.06885034
4.18	-0.4	-10	0.119563045	-1.225789343	0.332755708	-1.185853599	0.679861515	0.067555645
4.18	-0.4	-8.8	0.115991007	-1.037815253	0.277912857	-1.006777603	0.556229337	0.067452819
4.18	-0.4	-7.6	0.112867248	-0.855928472	0.228413698	-0.832796754	0.441378601	0.067275121
4.18	-0.4	-6.4	0.110640048	-0.686216312	0.189601922	-0.669006198	0.344090748	0.06694768
4.18	-0.4	-5.2	0.10912846	-0.529262059	0.160154212	-0.516655303	0.263675946	0.066245034
4.18	-0.4	-4	0.107974678	-0.378686759	0.135388537	-0.370024238	0.191697671	0.065354786
4.18	-0.4	-2.8	0.107672578	-0.244342338	0.122426948	-0.238487124	0.135526152	0.063879791
4.18	-0.4	-1.6	0.108112551	-0.112997046	0.11330603	-0.109792086	0.083302183	0.062980028
4.18	-0.4	-0.4	0.110036672	0.012349986	0.111866451	0.013218801	0.038973316	0.063230731
4.18	-0.4	0.8	0.111805485	0.140188219	0.116143626	0.138616606	-0.008434347	0.064514268
4.18	-0.4	2	0.113496645	0.269272051	0.123279178	0.26520787	-0.05738141	0.066314223
4.18	-0.4	3.2	0.11688004	0.411474446	0.141939434	0.404151982	-0.11799648	0.066592773
4.18	-0.4	4.4	0.120502985	0.559815389	0.164741132	0.548748711	-0.183821762	0.066703639
4.18	-0.4	5.6	0.124605031	0.720433429	0.195825715	0.704650673	-0.260067464	0.066479135
4.18	-0.4	6.8	0.129446172	0.898435131	0.237374463	0.876330509	-0.352764159	0.066791709
4.18	-0.4	8	0.134656861	1.085128664	0.284155294	1.055899282	-0.45368635	0.067372822
4.18	-0.4	9.2	0.140882031	1.293419674	0.348319889	1.25362623	-0.575818773	0.068440873
4.18	-0.4	10.4	0.147396608	1.506125473	0.418334173	1.454293466	-0.70127876	0.069337735
4.18	-0.4	11.6	0.154489998	1.727660853	0.500047835	1.660841274	-0.833393873	0.069892217
4.18	-0.4	12.8	0.162210768	1.954284122	0.593353157	1.868873392	-0.966659233	0.070151062
4.18	-0.4	14	0.170245229	2.183451335	0.692454308	2.077647665	-1.100499717	0.070262087
4.18	-0.4	15.2	0.179143113	2.418981525	0.809011	2.286381218	-1.235975288	0.070043373
4.18	-0.4	16.4	0.188291333	2.656037249	0.931269962	2.494192439	-1.371542731	0.069802446
4.18	-0.4	17.6	0.197940224	2.896144043	1.064933465	2.700158997	-1.50729392	0.069517096
4.18	-0.4	18.8	0.208072447	3.139315889	1.210043698	2.90362107	-1.645214189	0.069193323
4.18	-0.4	20	0.218446337	3.38402026	1.360877296	3.105830899	-1.784218997	0.06885034
4.18	0.4	-10	0.119563045	-1.208911383	0.327226505	-1.169891374	0.621227799	0.067555645
4.18	0.4	-8.8	0.115991007	-1.021438049	0.273123439	-0.99115163	0.497595621	0.067452819
4.18	0.4	-7.6	0.112867248	-0.840073105	0.22435089	-0.817541656	0.382744885	0.067275121
4.18	0.4	-6.4	0.110640048	-0.670924941	0.186239376	-0.654191225	0.285457031	0.06694768
4.18	0.4	-5.2	0.10912846	-0.514489824	0.15746126	-0.50226093	0.20504223	0.066245034
4.18	0.4	-4	0.107974678	-0.364411232	0.133349843	-0.356040705	0.133063955	0.065354786
4.18	0.4	-2.8	0.107672578	-0.230366146	0.121008447	-0.224752483	0.076892435	0.063879791
4.18	0.4	-1.6	0.108112551	-0.099253744	0.112501997	-0.096251161	0.024668467	0.062980028
4.18	0.4	-0.4	0.110036672	0.02599329	0.111665443	0.026676361	-0.0196604	0.063230731
4.18	0.4	0.8	0.111805485	0.153864855	0.116545642	0.152101954	-0.067068064	0.064514268
4.18	0.4	2	0.113496645	0.283048685	0.124284218	0.278776582	-0.116015126	0.066314223
4.18	0.4	3.2	0.11688004	0.425550416	0.143564667	0.417969587	-0.176630197	0.066592773
4.18	0.4	4.4	0.120502985	0.574256485	0.166997913	0.562869191	-0.242455478	0.066703639
4.18	0.4	5.6	0.124605031	0.735371233	0.198736754	0.719181992	-0.318701181	0.066479135
4.18	0.4	6.8	0.129446172	0.913914501	0.24097043	0.89129219	-0.411397876	0.066791709
4.18	0.4	8	0.134656861	1.101172029	0.288451523	1.071301088	-0.512320066	0.067372822
4.18	0.4	9.2	0.140882031	1.309963796	0.353355902	1.269364288	-0.63445249	0.068440873
4.18	0.4	10.4	0.147396608	1.523148176	0.424119294	1.47033146	-0.759912476	0.069337735
4.18	0.4	11.6	0.154489998	1.745117785	0.506600711	1.677106577	-0.892027589	0.069892217
4.18	0.4	12.8	0.162210768	1.972129028	0.600684408	1.885290938	-1.02529295	0.070151062
4.18	0.4	14	0.170245229	2.201661089	0.700569246	2.09417992	-1.159133433	0.070262087
4.18	0.4	15.2	0.179143113	2.437484349	0.817913196	2.302913388	-1.294609004	0.070043373
4.18	0.4	16.4	0.188291333	2.674808576	0.940956437	2.510686027	-1.430176447	0.069802446
4.18	0.4	17.6	0.197940224	2.915134737	1.07539826	2.716537005	-1.565927637	0.069517096
4.18	0.4	18.8	0.208072447	3.158475853	1.221272527	2.919807031	-1.703847905	0.069193323
4.18	0.4	20	0.218446337	3.403324447	1.372863016	3.121786582	-1.842852713	0.06885034
4.18	1.2	-10	0.119563045	-1.193209238	0.323609123	-1.15464373	0.562594083	0.067555645
4.18	1.2	-8.8	0.115991007	-1.006334577	0.270194434	-0.976401771	0.438961905	0.067452819
4.18	1.2	-7.6	0.112867248	-0.825587625	0.222091402	-0.8033213	0.324111168	0.067275121
4.18	1.2	-6.4	0.110640048	-0.657096092	0.184611684	-0.640563806	0.226823315	0.06694768
4.18	1.2	-5.2	0.10912846	-0.501184277	0.156427002	-0.489115298	0.146408514	0.066245034
4.18	1.2	-4	0.107974678	-0.351562322	0.132889837	-0.343321282	0.074430238	0.065354786
4.18	1.2	-2.8	0.107672578	-0.217517237	0.121100448	-0.21203306	0.018258719	0.063879791
4.18	1.2	-1.6	0.108112551	-0.086252622	0.113153421	-0.083389668	-0.033965249	0.062980028
